id	tgt_text
audio_0_10016	▁f in d ▁the ▁m a x i m u m ▁voltage ▁a c r o s s ▁the ▁in d u c t or ▁a s ▁the ▁f re q u en c y ▁is ▁v ar i ed
audio_0_171937	▁you ▁can ▁m u t ate ▁an y ▁s p e c i f ic ▁re s i d u e ▁and ▁see ▁what ▁is ▁the ▁c h an g es ▁because ▁of ▁these ▁s u b s t it u tion s ▁and ▁you ▁can ▁get ▁the ▁h al o g en ▁st r u c t ur es ▁and ▁also ▁you ▁can ▁get ▁m e as u re ▁the ▁b on d ▁an g le ▁b on d ▁l en g t h ▁and ▁the ▁to r s i on ▁an g le s ▁you ▁can ▁un d er ▁an al y z e ▁v ar i o u s ▁type s ▁of ▁in t er a c tion s ▁that ▁you ▁can ▁m an i p u l ate ▁or ▁you ▁can ▁p l a y ▁a r o u n d ▁this ▁p y m o l ▁to ▁get ▁v ar i o u s ▁in f or m ation ▁you ▁can ▁also ▁get ▁very ▁h i g h ▁re s o l u tion ▁f i g ur es ▁right ▁this ▁is ▁a c ce p t a b le ▁in ▁p u b l ic ation s ▁right
audio_0_163463	▁so ▁given ▁an ▁o p er at or ▁the ▁c or re s p on d ing ▁o p er at or ▁function ▁get s ▁a ▁n a m e ▁which ▁is ▁a ▁o p er at or ▁ k e y w or d ▁f o l l o w ed ▁by ▁the ▁o p er at or ▁s y m b o l
audio_0_109354	▁it ▁can ▁be ▁a t ▁the ▁ u l t i m ate ▁con d i tion s ▁it ▁can ▁be ▁a t ▁an y ▁other ▁p re l i m in ar y ▁con d i tion s ▁that ▁you ▁w an t ▁to ▁de f in e ▁the ▁l i m it ▁st ate
audio_0_121862	▁and ▁this ▁c re at ing ▁this ▁m a p ▁is ▁very ▁us e f u l ▁because ▁it ▁ex p l a in s ▁to ▁you ▁we re ▁your ▁g a p s ▁are ▁where ▁the re ▁a l re a d y ▁c l u s t er s ▁of ▁comp e t it or s ▁and ▁which ▁is ▁re l at ive ly ▁l es s ▁b u s y ▁s e g ment ▁on ▁the ▁m a p ▁and ▁a c c or d ing ly ▁you ▁can ▁de c ide ▁where ▁to ▁be
audio_0_138457	▁so ▁d ▁one ▁is ▁given ▁that ▁is ▁s e v en ▁point ▁f ive ▁m e t er
audio_0_127003	▁so ▁the ▁value ▁is ▁ 6 ▁m i l l i v o l t s ▁ 6
audio_0_159884	▁if ▁the re ▁is ▁on ly ▁one ▁ z er o ▁if ▁the re ▁is ▁on ly ▁one ▁a s s i g n a b le ▁ z er o ▁the n ▁m a k e ▁an ▁a s s i g n ment ▁which ▁is ▁what ▁we ▁di d
audio_0_130280	▁c ▁is ▁also ▁given
audio_0_104445	▁you ▁can ▁a v er a g e ▁it ▁o u t ▁and ▁f in d ▁o u t ▁this ▁p ▁which ▁is ▁the ▁p er s i s t en ce ▁l en g t h
audio_0_168836	▁so ▁s a y ▁l an d l in e ▁p h on e ▁what ▁will ▁be ▁the ▁function al it y ▁that ▁you ▁will ▁a s s o c i ate ▁that ▁you ▁can ▁m a k e ▁a ▁call ▁you ▁can ▁an s w er ▁a ▁call
audio_0_105119	▁so ▁we ▁have ▁be en ▁i ▁have ▁in t r o d u c ed ▁you ▁the ▁t e ch n i q u e ▁of ▁f l u or es c en t ▁s p e ck le ▁m ic r o s c o p y ▁for ▁t r a ck ing ▁d y n a m ic s ▁and ▁in ▁this ▁re g ar d ▁we ▁we re ▁di s c u s s ing ▁a ▁p a p er ▁where ▁f l u or es c en t ▁s p e ck le ▁m ic r o s c o p y ▁w as ▁p er f or m ed ▁to ▁t r a ck ▁or ▁ q u an t i f y ▁ act in ▁m on o m er s ▁m o v e ment ▁d ur ing ▁m i g r ation
audio_0_26656	▁o k a y ▁so ▁what ▁we ▁have ▁is ▁we ▁have ▁m ▁c h an n e l ▁co e f f ic i en t s ▁h 1 ▁h 2 ▁ u p ▁to ▁h m
audio_0_22271	▁for ▁m e ▁this ▁is ▁a m a z ing
audio_0_141887	▁so ▁l e t ▁us ▁take ▁one ▁example ▁on ▁this
audio_0_19780	▁so ▁b u d g e t ed ▁s al es ▁are ▁ 5 0 0 0 ▁de s i re d ▁c l o s ing ▁st o ck ▁1 0 0 0 ▁that ▁means ▁to t al ▁re q u i re ment ▁of ▁f in i s h ▁g o o d s ▁is ▁ 6 0 0 0 ▁minus ▁o p en ing ▁st o ck ▁because ▁t h o s e ▁ 5 0 0 ▁un it s ▁are ▁a l re a d y ▁the re
audio_0_18087	▁this ▁is ▁a ▁very ▁t ri ck y ▁ q u es tion ▁because ▁be t w e en ▁a ▁and ▁b ▁h as ▁m or e ▁con t ri b u tion ▁p er ▁un it ▁but ▁a ▁h as ▁m or e ▁p v ▁r at i o
audio_0_109318	▁so ▁if ▁your e ▁comp ar ing ▁the ▁o u t c o m es ▁of ▁the ▁de s i g n ▁which ▁w ould ▁be ▁the ▁st r u c t ur al ▁s y s t e m ▁us ing ▁different ▁co d es ▁you ▁have ▁to ▁be ▁c le ar ▁of ▁the ▁p h i l o s o p h y ▁that ▁is ▁a d o p t ed ▁a s ▁f ar ▁a s ▁the ▁st r u c t ur al ▁de s i g n ▁is ▁con c er n ed ▁from ▁one ▁co u n t r y ▁to ▁an o t h er
audio_0_14379	▁so ▁when e v er ▁when e v er ▁we ▁you ▁are ▁what ▁you ▁call ▁this ▁the ▁this ▁1 ▁o h m ▁and ▁1 ▁o h m ▁and ▁ 4 ▁o h m ▁the y ▁are ▁in ▁p ar al le l ▁but ▁this ▁i ▁current ▁i ▁is ▁f l o w ing ▁t h r o u g h ▁this ▁ 4 ▁o h m ▁re s i s t an ce ▁right
audio_0_101803	▁so ▁in ▁other ▁w or d s ▁and ▁n u c le u s ▁can n o t ▁be ▁de f or m ed ▁to ▁be l o w ▁1 0 ▁p er c en t ▁of ▁it s ▁or i g in al ▁un d e f or m ed ▁c r o s s ▁s e c tion al ▁are a
audio_0_100557	▁so ▁what ▁are ▁the ▁st e p s ▁of ▁c e l l ▁m i g r ation
audio_0_20108	▁so ▁with ▁this ▁we l l ▁st o p ▁here ▁i ▁will ▁re q u es t ▁you ▁to ▁g o ▁t h r o u g h ▁the ▁m ate ri al ▁c as e ▁again ▁and ▁again
audio_0_132778	▁so ▁l e t ▁us ▁look ▁a t ▁s i m p le ▁power ▁an al y s i s ▁so ▁l e t ▁us ▁s a y ▁we ▁have ▁a ▁de v ic e ▁which ▁is ▁p er f or m ing ▁the ▁f o l l o w ing ▁o p er ation ▁the ▁o p er ation ▁is ▁call ed ▁a ▁square ▁and ▁m u l t i p ly
audio_0_16398	▁ 5 ▁in t o ▁1 0 ▁to ▁the ▁power ▁minus ▁ 3 ▁ j o u le ▁that ▁means ▁be f or e ▁s w it ch ▁c l o s ed ▁it ▁w as ▁ 5 ▁in t o ▁1 0 ▁to ▁the ▁power ▁minus ▁ 3 ▁ j o u le ▁that ▁is ▁when ▁s w it ch ▁w as ▁be f or e ▁c l o s ing ▁the ▁s w it ch
audio_0_127666	▁it ▁is ▁a p p l i ed ▁to ▁the ▁in v er t ing ▁t er m in al ▁in p u t ▁o u t p u t ▁will ▁be ▁m u l t i p l i ed ▁or ▁the ▁a m p l i f i ed ▁v er s i on ▁of ▁the ▁in p u t
audio_0_118652	▁and ▁this ▁h or i z on t al ▁a x i s ▁is ▁the ▁f re q u en c i es ▁over ▁which ▁these ▁m ic r o w a v e ▁t u b es ▁can ▁w or k
audio_0_113310	▁now ▁f re q u en c y ▁h as ▁not ▁co m e ▁in t o ▁p ic t u re
audio_0_119935	▁so ▁c a p a c it y ▁that ▁w as ▁all o t t ed ▁to ▁the ▁p er s on ▁h o l d ing ▁the ▁t i ck e t ▁is ▁in ▁a ▁w a y ▁w as t ed ▁p er i s h ed ▁g on e
audio_0_20867	▁in ▁f act ▁this ▁2 1 ▁p er c en t ▁h as ▁g on e ▁e v en ▁f ur t h er ▁because ▁this ▁d at a ▁is ▁t i l l ▁ j an u ar y ▁2 0 1 7 ▁but ▁the ▁l ate s t ▁in d i an ▁power ▁n u c le ar ▁power ▁p l an t ▁we n t ▁o p er ation al ▁in ▁m ar ch ▁2 0 1 7 ▁which ▁a d d ed ▁an o t h er ▁1 0 0 0 ▁m e g a w at t ▁c a p a c it y ▁to ▁this
audio_0_159753	▁so ▁here ▁we ▁s a w ▁the ▁we a k ▁d u al it y ▁the or e m ▁and ▁un d er s t o o d ▁that ▁e v er y ▁f e as i b le ▁so l u tion ▁to ▁the ▁d u al ▁will ▁have ▁an ▁o b j e c t ive ▁function ▁value ▁g re at er ▁t h an ▁that ▁of ▁e v er y ▁f e as i b le ▁so l u tion ▁to ▁the ▁m a x i m i z ation ▁pro b le m
audio_0_159468	▁we ▁have ▁m a d e ▁a s s i g n ment s ▁here ▁we ▁m a d e ▁a s s i g n ment s ▁here ▁and ▁the n ▁we ▁m a d e ▁a s s i g n ment s ▁here
audio_0_163990	▁now ▁we ▁will ▁m o v e ▁in t o ▁di s c u s s ing ▁a ▁n e w ▁ k in d ▁of ▁con s t r u c t or ▁and ▁the ▁re as on ▁i ▁di s c u s s ed ▁o b j e c t ▁l i f e t i m e ▁here ▁is ▁we ▁will ▁see ▁that ▁with ▁this ▁n e w ▁ k in d ▁of ▁con s t r u c t or ▁the ▁l i f e t i m e ▁of ▁o b j e c t s ▁will ▁get ▁n e w ▁di m en s i on s ▁to ▁un d er s t an d
audio_0_16622	▁so ▁this ▁is ▁m y ▁your ▁this ▁t h ing ▁the n ▁ z ▁actually ▁ z ▁actually ▁v ▁a r r o w ▁di v ide d ▁by ▁your ▁i ▁a r r o w
audio_0_113718	▁ 4 8 ▁l a m b d a ▁where ▁d ▁is ▁the ▁di a m e t er ▁of ▁the ▁di p o le ▁an t en n a ▁and ▁l ▁is ▁the ▁l en g t h ▁of ▁the ▁di p o le
audio_0_10044	▁and ▁ z ▁will ▁be ▁the n ▁r ▁plus ▁ j ▁your ▁ x ▁l ▁minus ▁ x ▁c
audio_0_118500	▁so ▁this ▁is ▁how ▁e le c t r on s ▁will ▁m o v e ▁in ▁the ▁r f ▁in t er a c tion ▁re g i on ▁and ▁o u t p u t ▁will ▁be ▁take n ▁from ▁this ▁point
audio_0_104934	▁so ▁this ▁l ed ▁to ▁in c re as ed ▁m y o f i b ri l l o g en es i s
audio_0_170254	▁so ▁i ▁n e ed ▁an ▁a d d re s s ▁b o o k
audio_0_150544	▁so ▁h a v ing ▁this ▁pro p er t y ▁now ▁we ▁can ▁us e ▁the ▁r o l le s ▁the or e m ▁which ▁will ▁s a y ▁that ▁g ▁p ri m e ▁it s ▁de ri v at ive ▁will ▁have ▁a t ▁l e as t ▁n ▁plus ▁1 ▁di s t in c t ▁point s ▁because ▁when e v er ▁we ▁have ▁a ▁function ▁for ▁in s t an ce ▁it ▁h as ▁these ▁two ▁ z er o s ▁here ▁so ▁if ▁f a ▁is ▁ 0 ▁and ▁f b ▁is ▁ 0 ▁the n ▁the ▁r o l le s ▁the or e m ▁s a y s ▁that ▁the re ▁will ▁be ▁a ▁point ▁in ▁be t w e en ▁where ▁it s ▁de ri v at ive ▁will ▁be ▁also ▁ 0
audio_0_114163	▁so ▁a s ▁f re q u en c y ▁in c re as es ▁c a p a c it ive ▁re act an ce ▁de c re as es
audio_0_19278	▁the n ▁a ▁v ar i e t y ▁of ▁in f or m ation ▁is ▁g en er ate d ▁to ▁h e l p ▁in ▁de c i s i on ▁m a k ing
audio_0_151856	▁but ▁this ▁minus ▁s i g n ▁will ▁take ▁c a re ▁for ▁again ▁get t ing ▁b a ck ▁to ▁ 0 ▁to ▁in f in it y ▁and ▁this ▁minus ▁is ▁st i l l ▁the re
audio_0_119251	▁of ▁the ▁ 6 0 ▁p er c en t ▁w h o ▁p re f er ▁and ▁s u p p o s e ▁ 6 0 ▁p er c en t ▁of ▁the m ▁have ▁re a d y ▁a c ce s s ▁re a d y ▁a v a i l a b i l it y ▁of ▁your ▁s er v ic es ▁the n ▁we ▁can ▁see ▁two ▁t h i r d ▁of ▁the m ▁will ▁p ur ch as e
audio_0_124539	▁ 5 ▁v o l t s ▁and ▁time ▁con s t an t ▁is ▁1
audio_0_116516	▁now ▁l e t ▁us ▁see ▁what ▁is ▁the ▁b an d w i d t h ▁b an d w i d t h ▁for ▁s ▁1 ▁1 ▁l es s ▁t h an ▁minus ▁1 0 ▁d ▁b ▁is ▁from ▁2
audio_0_4793	▁now ▁now ▁l e t ▁us ▁con s ide r ▁a ▁s er i es ▁r l c ▁circuit ▁a t ▁re s on an ce ▁st or es ▁a ▁con s t an t ▁a m o u n t ▁of ▁ en er g y
audio_0_26665	▁that ▁n at ur al ly ▁l e a d s ▁to ▁a h ▁the ▁re q u i re ment ▁and ▁the ▁n e ce s s it y ▁of ▁v e c t or ▁p ar a m e t er ▁e s t i m ation
audio_0_158605	▁so ▁if ▁i ▁s i m p ly ▁c h an g e ▁some ▁of ▁the ▁w al k ing ▁s p e ed s ▁some t h ing ▁can ▁also ▁h a p p en
audio_0_139304	▁so ▁you ▁n e ed ▁not ▁if ▁an ▁a t ▁the m ▁in ▁e v er y ▁it er ation ▁right
audio_0_22655	▁so ▁the ▁l o g ▁c ould ▁e it h er ▁be ▁in ▁t er m s ▁of ▁a ▁c er t a in ▁p er i o d ▁of ▁time ▁a f t er ▁which ▁p re v i o u s ▁con t en t ▁is ▁re m o v ed ▁or ▁we ▁s h ould ▁f in d ▁or ▁f i g u re ▁o u t ▁some ▁w a y ▁of ▁how ▁the ▁l o g ▁s h ould ▁be ▁m a in t a in ed ▁for ▁the ▁s y s t e m
audio_0_2595	▁if ▁voltage s ▁l o w er ▁in ▁the ▁o u t p u t ▁r an g e ▁which ▁you ▁know ▁get s ▁so r t ▁of ▁in it i ate d ▁or ▁un d er ▁which ▁the ▁trans i s t or ▁is ▁b o u n d ▁to ▁o p er ate ▁that ▁that ▁r an g e ▁re d u ce s ▁and ▁i ▁a m ▁g o ing ▁to ▁i l l u s t r ate ▁this ▁l it t le ▁m or e ▁c l o s e ly ▁in ▁one ▁of ▁the ▁n e x t ▁example s ▁that ▁particular ly ▁t a g u ch i ▁t al k s ▁about ▁when ▁h e ▁c h an g es ▁the ▁g a in ▁and ▁see s ▁what ▁is ▁the ▁v ar i a b i l it y ▁in ▁the ▁re s p on s e
audio_0_130538	▁in ▁the ▁l as t ▁m o d u le ▁we ▁have ▁see n ▁the ▁c ri t er i a ▁re q u i re ment ▁for ▁o s c i l l ation s ▁right ▁and ▁that ▁in ▁s u m m ar y ▁we ▁have ▁un d er s t o o d ▁the ▁b ar k h a u s en ▁c ri t er i a ▁right
audio_0_1444	▁see ▁we ▁have ▁a l re a d y ▁di s c u s s ed ▁in ▁m o d e l ▁f it t ing
audio_0_117353	▁so ▁this ▁is ▁the ▁a b c d ▁to ▁s ▁con v er s i on ▁for m u l a
audio_0_139703	▁in ▁this ▁comp o s it e ▁con d u c t or ▁ x ▁three ▁con d u c t or s ▁are ▁here ▁and ▁here ▁m ▁is ▁equal ▁to ▁your ▁what ▁you ▁call ▁three ▁and ▁here ▁n ▁is ▁equal ▁to ▁two
audio_0_144870	▁and ▁ k e e p ing ▁the ▁g o al ▁ k e e p ing ▁the ▁t ar g e t
audio_0_103635	▁so ▁you ▁will ▁have ▁de f or m ation ▁and ▁the n ▁that ▁de f or m ation ▁will ▁be ▁re le as ed ▁when ▁you ▁re l a x ▁the ▁n e t w or k ▁it ▁will ▁g o ▁b a ck ▁to ▁it ▁is ▁or i g in al ▁con f i g ur ation
audio_0_120498	▁so ▁the ▁re l ation s h i p ▁m ar k e t ing ▁or ▁re l ation s h i p ▁b as ed ▁t r u s t ▁h as ▁to ▁st ar t ▁from ▁the ▁c or p or ate ▁st r ate g y
audio_0_136186	▁so ▁it ▁will ▁be ▁ z ▁l o a d ▁p er ▁un it ▁and ▁this ▁an g le ▁will ▁be c o m e ▁plus ▁right ▁m y ▁minus ▁it ▁will ▁be ▁p o s it ive ▁right
audio_0_112871	▁trans d u c er ▁power ▁g a in ▁if ▁you ▁see ▁the ▁di f f er en ce ▁is ▁on ly ▁that ▁p ▁in ▁is ▁equal ▁to ▁p ▁a v a i l a b le ▁from ▁so ur ce
audio_0_154435	▁it ▁do es ▁not ▁have ▁an y ▁g a in
audio_0_151128	▁so ▁again ▁to ▁s u m m ar i z e ▁that ▁the ▁g r a d i en t ▁v e c t or ▁de l t a ▁f ▁point ▁in ▁the ▁di re c tion ▁in ▁which ▁f ▁in c re as es ▁m o s t ▁r a p i d ly ▁and ▁the ▁minus ▁de l ▁f ▁point s ▁in ▁the ▁di re c tion ▁in ▁which ▁f ▁de c re as es ▁m o s t ▁r a p i d ly
audio_0_17204	▁but ▁the ▁l o s s ▁are a ▁is ▁actually ▁l i m it ed
audio_0_159124	▁so ▁we ▁pro ce ed ▁to ▁the ▁n e x t ▁it er ation
audio_0_143900	▁p er s u a d ing ▁p e o p le ▁a h
audio_0_2994	▁so ▁d ri v ing ▁ 3 0 ▁a m p er e ▁n ▁1 ▁is ▁given ▁ 6 0 ▁ 6 0 0 ▁r p m ▁and ▁v ▁is ▁equal ▁to ▁2 3 0 ▁v o l t
audio_0_25812	▁you ▁re m e m b er ▁v ar i an ce ▁ u p d ate ▁for ▁the ▁re al ▁c as e ▁is ▁given ▁a s ▁p n ▁plus ▁one ▁equal s ▁p n ▁in t o ▁one ▁minus ▁ k ▁n ▁plus ▁one ▁in t o ▁e ▁n ▁plus ▁one
audio_0_105803	▁on ce ▁you ▁de s i g n ▁you ▁have ▁re s p on s e ▁re d u c tion ▁f act or s ▁a s ▁h i g h ▁a s ▁ 3 ▁you ▁can ▁re d u ce ▁the ▁e l as t ic ▁de s i g n ▁for ce ▁to ▁one ▁t h i r d ▁if ▁you ▁are ▁de s i g n ing ▁with ▁re in f or c ed ▁m as on r y ▁and ▁so ▁it ▁is ▁with ▁con f in ed ▁m as on r y
audio_0_159432	▁and ▁we ▁also ▁s a i d ▁that ▁this ▁m at ri x ▁will ▁have ▁a t le as t ▁one ▁ z er o ▁in ▁e v er y ▁r o w ▁and ▁in ▁e v er y ▁co l u m n
audio_0_135022	▁right ▁the re f or e ▁l o a d ▁current s ▁d ur ing ▁f a u l t ▁one ▁can ▁n e g le c t ▁it
audio_0_168938	▁but ▁on ce ▁we ▁have ▁con s t r u c t ed ▁the ▁o b j e c t ▁the re ▁is ▁n o ▁t r a ce ▁of ▁the ▁f act ▁is ▁to ▁which ▁con s t r u c t or ▁w as ▁us ed ▁to ▁con s t r u c t ▁it ▁is ▁o b j e c t
audio_0_161546	▁so ▁on ce ▁again ▁the re ▁are ▁n in e ▁v ar i a b le s ▁ x ▁one ▁one ▁ x ▁one ▁three ▁to ▁ x ▁three ▁three
audio_0_130740	▁so ▁i ▁s h ould ▁p o p ▁the m ▁o u t
audio_0_114883	▁in ▁f act ▁for ▁g p s ▁it ▁can ▁be ▁e v en ▁a ▁f r a c tion ▁of ▁p ic o ▁w at t ▁and ▁e v en ▁the ▁t v ▁trans m i s s i on ▁s i g n al ▁which ▁we ▁re ce ive ▁t h r o u g h ▁the ▁s ate l l it e ▁also ▁m a y ▁have ▁a ▁very ▁l o w ▁power ▁a t ▁this ▁particular ▁in p u t
audio_0_119502	▁but ▁what ▁we ▁n or m al ly ▁m e an ▁by ▁ ic t ▁the ▁m o b i le ▁p h on es ▁the ▁in t er n e t ▁the ▁comp u t er s ▁t h o s e ▁are ▁not ▁us ed ▁by ▁this ▁ex ce l l en t ▁w or l d ▁f a m o u s ▁s er v ic e ▁n e t w or k
audio_0_118100	▁so ▁you ▁look ▁it ▁the ▁point ▁which ▁is ▁ 0
audio_0_160390	▁this ▁w as ▁o ur ▁d u m m y
audio_0_114095	▁so ▁we ▁have ▁a ▁ 5 0 ▁o h m ▁l o a d ▁de s i g n ▁the ▁o u t p u t ▁i m p ed an ce ▁m at ch ing ▁n e t w or k
audio_0_113125	▁so ▁l e t ▁us ▁just ▁take ▁example ▁us ing ▁o p en ▁circuit ed ▁i ▁have ▁take n ▁ex act ly ▁the ▁same ▁pro b le m
audio_0_12727	▁that ▁means ▁just ▁be f or e ▁s w it ch ing ▁v ▁ 0 ▁minus ▁the ▁voltage ▁that ▁in it i al ▁voltage ▁a c r o s s ▁the ▁c a p a c it or ▁w as ▁ 3 0 ▁v o l t ▁now ▁s w it ch ▁is ▁c l o s ed ▁right
audio_0_21030	▁it ▁is ▁de f in ed ▁a s ▁the ▁a m o u n t ▁of ▁ en er g y ▁g a in ed ▁or ▁l o s t ▁by ▁a ▁s ing le ▁e le c t r on ▁a s ▁it ▁p as s es ▁t h r o u g h ▁an ▁e le c t or al ▁p o t en t i al ▁b ar ri er ▁of ▁one ▁v o l t
audio_0_134311	▁so ▁we ▁will ▁be ▁look ing ▁a t ▁a ▁l o t ▁of ▁pro g r a m s ▁in ▁this ▁particular ▁l e c t u re ▁and ▁the ▁co d e ▁for ▁all ▁these ▁pro g r a m s ▁can ▁be ▁o b t a in ed ▁from ▁this ▁b it b u ck e t ▁re p o s it or y
audio_0_11134	▁and ▁the n ▁it ▁will ▁be ▁the ▁a v er a g e ▁value ▁of ▁the ▁power ▁1 ▁ u p on ▁t ▁ 0 ▁to ▁t ▁same ▁t h ing
audio_0_142649	▁i ▁will ▁g ive ▁you ▁one ▁l ate s t ▁t h ing ▁that ▁is ▁that ▁p ▁b u s ▁and ▁p ▁ q ▁v ▁b u s ▁that ▁is ▁a t ▁the ▁ en d ▁how ▁to ▁for m ▁the ▁ j a c o b i an ▁m at ri x
audio_0_168681	▁s i m i l ar ly ▁for ▁c h e ck ing ▁e m p t y ▁you ▁p as s ▁the ▁st a ck ▁s ▁to ▁the ▁g l o b al ▁function ▁e m p t y ▁here ▁e m p t y ▁is ▁a ▁m e m b er ▁function
audio_0_153913	▁so ▁when ▁we ▁con n e c t ▁this ▁ z l ▁how ▁do es ▁the ▁in p u t ▁i m p ed an ce ▁c h an g e
audio_0_140482	▁and ▁trans f or m er ▁re act an ce ▁is ▁point ▁one ▁ z er o ▁p er ▁un it ▁right
audio_0_122505	▁because ▁a s ▁we ▁have ▁di s c u s s ed ▁e ar l i er ▁s er v ic es ▁s u f f er ▁from ▁this ▁n on ▁s e ar ch a b i l it y ▁or ▁a b s t r act n es s ▁the re f or e ▁the re ▁is ▁a ▁h i g h er ▁de g re e ▁of ▁r i s k ▁p er ce p tion
audio_0_167247	▁so ▁we ▁can ▁e as i ly ▁un d er s t an d ▁that ▁in ▁this ▁in t ▁the ▁h i g h er ▁three ▁by t es ▁are ▁all ▁ z er o s
audio_0_22328	▁p er f e c t ▁so ▁that ▁w ould ▁be ▁the ▁m o s t ▁g en u in e ▁so ur ce ▁of ▁all ▁that ▁in f or m ation
audio_0_102862	▁the n ▁you ▁can ▁f in d ▁o u t ▁know ▁for ▁s u re ▁w h e t h er ▁in ▁this ▁c as e ▁your ▁pro t e in ▁a ▁for m s ▁these ▁2 ▁p ar t s ▁because ▁you ▁can ▁a d d ▁ u p ▁this ▁l en g t h ▁and ▁this ▁l en g t h
audio_0_118728	▁so ▁this ▁f e at u re ▁is ▁in ▁c s t ▁m ic r o w a v e ▁st u d i o
audio_0_108509	▁where as ▁for ▁be a m s ▁for ▁in ▁p l an e ▁be n d ing ▁the ▁value s ▁are ▁comp ar a b le ▁to ▁what ▁we ▁have ▁be en ▁us ing ▁for ▁the ▁w al l ▁un d er ▁v er t ic al ▁l o a d s ▁it s e l f
audio_0_130577	▁this ▁one ▁is ▁m y ▁be t a
audio_0_14729	▁so ▁a c ▁circuit ▁will ▁see ▁l at er ▁first ▁d c ▁the n ▁a c ▁to ▁r u n ▁the ▁re f ri g er at or ▁to as t er ▁a i r ▁con d i tion er ▁and ▁other ▁e le c t r ic al ▁a p p l i an ce s ▁what e v er ▁a c ▁de n s e ▁will ▁get ▁these ▁are ▁all ▁your ▁a c ▁power ▁a c ▁voltage ▁a c ▁current ▁right
audio_0_153777	▁this ▁is ▁the ▁w a y ▁con v er s i on ▁is ▁do n e
audio_0_25662	▁so ▁to ▁be g in ▁with ▁a t ▁the ▁be g in n ing ▁of ▁co m m u n ic ation ▁e p o q u e ▁the ▁h ▁is ▁b as ic al ly ▁which ▁is ▁the ▁c h an n e l ▁co e f f ic i en t ▁is ▁un k n o w n
audio_0_163030	▁in ▁this ▁c as e ▁it ▁do es ▁not ▁n e ed ▁a ▁c as t ing ▁to ▁be ▁do n e ▁this ▁is ▁again ▁a ▁t ri ck ▁that ▁the ▁comp i l er ▁will ▁do
audio_0_139312	▁first ▁we ▁have
audio_0_3642	▁in ▁l a p ▁con n e c t ed ▁n u m b er ▁of ▁p at h ▁is ▁equal ▁to ▁n u m b er ▁of ▁p o le s ▁a ▁is ▁equal ▁to ▁p ▁where ▁is ▁this ▁one ▁this ▁c a p it al ▁a ▁is ▁equal ▁to ▁p ▁and ▁w a y ▁of ▁con n e c tion ▁it ▁will ▁be ▁a ▁is ▁equal ▁to ▁2
audio_0_108860	▁so ▁the ▁re in f or ce ment ▁con f i g ur ation ▁a s ▁st ate d ▁here ▁we ▁are ▁look ing ▁a t ▁e it h er ▁a ▁s p re a d ▁con f i g ur ation ▁or ▁a ▁con c en t r ate d ▁con f i g ur ation
audio_0_121108	▁but ▁on ce ▁you ▁have ▁s u ch ▁an ▁e f f or t ▁s u ch ▁a ▁re l ation s h i p ▁the n ▁the ▁o p p or t u n it y ▁for ▁c re at ing ▁a d v o c a c y ▁is ▁m u ch ▁h i g h er
audio_0_132273	▁so ▁what ▁we ▁will ▁s h o w ▁is ▁that ▁it ▁is ▁p o s s i b le ▁to ▁actually ▁co m m u n ic ate ▁in f or m ation ▁from ▁the ▁s en d er ▁t h r o u g h ▁the ▁re ce ive r ▁t h r o u g h ▁the ▁s h ar ed ▁c a ch e ▁so ▁be f or e ▁g o ing ▁in t o ▁de t a i l s ▁about ▁how ▁this ▁pro g r a m ▁is ▁actually ▁w or k ing ▁we ▁will ▁just ▁look ▁a t ▁the ▁de m on s t r ation ▁first
audio_0_172999	▁so ▁we ▁if ▁h ▁is ▁know n ▁w h e t h er ▁you ▁can ▁p re d ic t ▁the ▁st a b i l it y ▁right
audio_0_150858	▁so ▁we ▁have ▁this ▁pro p er t y ▁for ▁the ▁in v er s e ▁that ▁the ▁l a p l a ce ▁in v er s e ▁for ▁this ▁f ▁a ▁s ▁is ▁1 ▁over ▁a ▁f ▁t ▁over ▁a
audio_0_170120	▁if ▁i ▁a m ▁g o ing ▁t h r o u g h ▁this ▁when ▁i ▁a m ▁ 0 ▁when ▁i ▁is ▁ 0 ▁i ▁have ▁a m p er s an d ▁p er c en t ▁e ▁1 ▁which ▁is ▁an ▁e m p l o y e e ▁point er
audio_0_119308	▁the ▁i m p or t an t ▁con ce p t ▁that ▁we ▁will ▁in t r o d u ce ▁to d a y ▁is ▁this ▁con ce p t ▁of ▁co re ▁s er v ic e ▁and ▁s u p p le ment ar y ▁s er v ic es
audio_0_14814	▁so ▁from ▁m e an ▁p at h ▁we ▁take
