id	tgt_text
audio_0_84240	▁ 5 ▁or ▁the ▁1 8 ▁p er ▁ y e ar
audio_0_167801	▁h u m an ▁f ac i al ▁ex p re s s ion s ▁a s ▁we ll ▁a s ▁the i r ▁re c o g n i tion ▁by ▁comp u ter s ▁has ▁be c o m e ▁a ▁w i d e ly ▁st u d i ed ▁to p ic ▁s in c e ▁the ▁con c e p t ▁of ▁e f f ect ive ▁comp u t ing ▁w a s ▁first ▁in t r o d u c ed ▁by ▁p ic ar d
audio_0_106846	▁so ▁for ▁example ▁a ▁1 2 ▁v o l t ▁s u p p ly ▁with ▁1 0 0 ▁m i ll i ▁v o l t ▁of ▁r i p p le ▁a t ▁1 2 0 ▁h er t z
audio_0_9806	▁so ▁r u ▁plus ▁1 5 0 ▁plus ▁ 4 0 0 ▁plus ▁r u p e es ▁1 2 5 0 ▁if ▁you ▁a d d ▁up ▁a ll ▁to t al ▁ ch ar g e ▁will ▁be ▁r u p e es ▁1 8 1 2 ▁right
audio_0_108960	▁so ▁m y ▁equation ▁for ▁the ▁de p le tion ▁re g ion ▁is ▁c ▁v ▁g ▁s ▁minus ▁c
audio_0_62532	▁this ▁ ter m ▁i ▁a l re a d y ▁know ▁is ▁ j o ul e ▁h e at ing ▁which ▁is ▁h e at ▁pro d u c ed ▁p er ▁ u n it ▁time ▁or ▁p o w er ▁con s u m ed ▁in ▁the ▁re s i st ance
audio_0_173027	▁so ▁to d a y ▁we ▁s a w ▁ 3 ▁b a s ic ▁e le ment s ▁of ▁ o ur ▁e l ect r ic al ▁circuit ▁that ▁are ▁re s i st or ▁in d u c t or ▁and ▁c a p ac it or
audio_0_158113	▁let ▁m e ▁s h o w ▁you ▁this ▁example ▁and ▁the n ▁we ▁will ▁co m e ▁b ac k ▁to ▁the ▁di s c u s s ion ▁on ▁ ch u n k ing
audio_0_162826	▁so ▁it ▁is ▁very ▁e a s y ▁to ▁know ▁the ▁s e ll ing ▁p r ic e
audio_0_78595	▁so ▁ u h ▁con t in u ing ▁f ur t h er ▁the ▁pro c es s ▁of ▁l e ar n ing ▁about ▁the ▁b a s ic s ▁of ▁m an a g e ment ▁a c c o u n t ing
audio_0_179046	▁how ▁we ▁will ▁g e t
audio_0_22942	▁so ▁this ▁is ▁be c o m ing ▁1 2 5 ▁ k i l o ▁n e w t on
audio_0_108599	▁ 8 5 ▁ 4 9
audio_0_57837	▁an o t h er ▁example ▁of ▁this ▁i ▁a m ▁going ▁to ▁take ▁re l at es ▁to ▁di f f u s ion
audio_0_66361	▁s w ▁that ▁ ch ar g ing ▁and ▁di s ch ar g ing ▁c y c le ▁will ▁be ▁re p e at ing ▁so ▁m an y ▁time s ▁over ▁a ▁time ▁in ter v al ▁t
audio_0_130289	▁a g a in ▁that ▁will ▁de p en d ▁up on ▁the ▁a m o u n t ▁of ▁an h y d r it e ▁or ▁g y p s u m
audio_0_103568	▁so ▁in ▁the ▁ex er c i s e ▁that ▁you ▁have ▁be en ▁do ing ▁you ▁have ▁not ▁a c c o u n t ed ▁for ▁we ▁have ▁n e g l ect ed ▁the ▁e f f ect ▁of ▁a c c i d ent al ▁e c c ent r ic it y ▁but ▁with in ▁a ▁de s i g n ▁f r a m e w or k ▁you ▁can n o t ▁do ▁that ▁and ▁the ▁co d e ▁re q u i re s ▁that ▁a c c i d ent al ▁e c c ent r ic it y ▁be ▁con s i d er ed
audio_0_71923	▁so ▁a s ▁a ▁r ul e ▁of ▁t h u m b ▁m o st ▁of ▁the ▁s y st e m s ▁we ▁de s i g n ▁we ▁have ▁to ▁l i m it ▁c l o c k ▁s k e w ▁to ▁with in ▁t en ▁p er c ent
audio_0_33356	▁in ▁other ▁w or d s ▁if ▁you ▁are ▁going ▁to ▁trans f er ▁this ▁from ▁on e ▁f i le ▁to ▁an o t h er ▁you ▁do ▁not ▁w an t ▁to ▁w or r y ▁re in s er t ing ▁the ▁b ac k s l a s h ▁n ▁because ▁this ▁is ▁a l re a d y ▁there
audio_0_1546	▁if ▁you ▁have ▁an y ▁if ▁you ▁have ▁an y ▁other ▁thing ▁if ▁you ▁have ▁that ▁is ▁that ▁is ▁you r ▁what ▁we ▁call ▁that ▁is ▁you r ▁p h i l o s o p h y ▁right ▁so ▁v ▁p ▁an g le ▁minus ▁2 4 0 ▁de g re e ▁s u p p o s e ▁it ▁is ▁m ul t i p l i ed ▁by ▁1
audio_0_105387	▁t t h e ▁s i g n al s ▁be t w e en ▁f ▁l ▁and ▁f ▁h ▁we ▁can n o t ▁p a s s
audio_0_138696	▁but ▁you ▁can ▁us e ▁some ▁of ▁the ▁l an g u a g e ▁f e at ur es ▁to ▁h an d le ▁ er r or s ▁in ▁a ▁m or e ▁st r u c t ur ed ▁w a y ▁and ▁in st e a d ▁there ▁are ▁s e v er al ▁l i b r ar i es ▁which ▁is ▁the ▁p ar t ▁of ▁the ▁st an d ar d ▁l i b r ar y ▁which ▁g ive ▁you ▁a d d i tion al ▁f e at ur e ▁to ▁be ▁ able ▁to ▁h an d le ▁t h o s e ▁ er r or s
audio_0_64654	▁on e ▁n e i g h b o ur ▁of ▁this ▁c e ll ▁will ▁also ▁be ▁a ▁on e ▁n e i g h b o ur ▁of ▁this ▁c e ll ▁will ▁be ▁on e ▁this ▁will ▁be ▁on e
audio_0_202757	▁i ▁will ▁s h o w ▁r l ▁like ▁this ▁but ▁it ▁is ▁ex ac t ly ▁the ▁same ▁a s ▁what ▁you ▁have ▁here
audio_0_13366	▁so ▁ q u es tion ▁is ▁that ▁that ▁re s i st or ▁actually ▁will ▁see ▁here ▁it ▁is ▁m ar k ▁plus ▁minus ▁there ▁ 4 ▁ o h m ▁here ▁it ▁is ▁minus ▁plus ▁and ▁the n ▁ o h m s ▁l a w ▁and ▁ k b ▁ k v l ▁you r ▁what ▁you ▁call ▁will ▁a p p ly ▁right
audio_0_209019	▁the s e ▁two ▁point s ▁because ▁of ▁l ight ▁we ▁can n o t ▁re al ly ▁see ▁in t o ▁two ▁point s ▁but ▁on ly ▁on e ▁point ▁a s ▁that ▁we ▁will ▁see
audio_0_65531	▁so ▁you ▁see ▁s in c e ▁a ▁is ▁co m ing ▁out ▁st r a ight ▁so ▁here ▁the ▁de l a y ▁will ▁be ▁f ive
audio_0_50348	▁so ▁e p s i l on ▁can ▁be ▁comp le x ▁and ▁m u ▁also ▁can ▁be ▁comp le x ▁right
audio_0_48871	▁i ▁is ▁know n ▁a f ter ▁i ▁so l v e ▁the ▁in t e g r al ▁equation s ▁very ▁g o o d ▁what ▁is ▁ z a ▁now
audio_0_2255	▁and ▁so ▁i g n or ing ▁the ▁voltage ▁d r o p ▁in ▁p r i m ar y ▁re ac t ance ▁is ▁not ▁ q u it e ▁just i f i ed ▁right
audio_0_216663	▁so ▁we ▁us e ▁a ▁the r m o m e ter ▁an ▁in d u st r i al ▁the r m o m e ter ▁con t ac t ▁b a s ed
audio_0_182250	▁and ▁the ▁a v er a g e ▁value ▁so ▁for ▁in p u t ▁ 0 ▁because ▁it ▁is ▁p o s it ive ▁for ▁h al f ▁of ▁the ▁time s ▁n e g at ive ▁for ▁h al f ▁of ▁the ▁time s
audio_0_118785	▁so ▁we ▁w an t ▁to ▁f in d ▁the ▁f o ll o w ing ▁a t ▁2 ▁t e m p er at ur es ▁on e ▁is ▁ 7 7 ▁ k e l v in ▁and ▁the ▁other ▁is ▁ 3 0 0 ▁ k e l v in
audio_0_69970	▁but ▁if ▁the y ▁are ▁s w it ch ing ▁in ▁the ▁ o p p o s it e ▁di re c tion ▁so ▁on e ▁of ▁the m ▁is ▁going ▁from ▁ z er o ▁to ▁on e ▁and ▁the ▁other ▁is ▁going ▁from ▁on e ▁to ▁ z er o ▁the n ▁the ▁di f f er en c e ▁in ▁voltage s ▁can ▁be ▁t w ic e ▁two
audio_0_195496	▁now ▁that ▁we ▁have ▁s a i d ▁that ▁this ▁e 1 ▁which ▁is ▁co r re s p on d ing ▁to ▁the ▁f l u x ▁e st a b l i s h ed ▁that ▁f l u x ▁is ▁the ▁on e ▁which ▁c a u s es ▁the ▁co re ▁l o s s es ▁and ▁the ▁f l u x ▁is ▁e st a b l i s h ed ▁because ▁of ▁the ▁m a g n e t i s ing ▁current ▁which ▁have ▁f l o w n ▁e v en ▁ u n d er ▁n o ▁l o a d ▁con d i tion
audio_0_194003	▁because ▁the ▁a i r ▁g a p ▁is ▁ u n i f or m
audio_0_214270	▁it ▁is ▁a ▁c y l in d r ic al ▁ o b j ect
audio_0_165696	▁let ▁us ▁see ▁the ▁so ur c e ▁of ▁in e f f ic i en c y ▁of ▁the ▁ ed f ▁s ch ed ul er
audio_0_197017	▁this ▁is ▁l e v e l ▁or ▁f l at ▁comp o u n d ed ▁but ▁this ▁is ▁also ▁different i al
audio_0_85942	▁so ▁what ▁we ▁will ▁do ▁first
audio_0_207106	▁so ▁on c e ▁we ▁c l ic k s ▁it ▁up
audio_0_131290	▁on c e ▁the ▁m ul t i p le ▁c r ac k ing ▁has ▁h a p p en ed ▁the n ▁a ll ▁the ▁t en s i le ▁st re s s ▁is ▁take n ▁by ▁the ▁t e x t i le
audio_0_158141	▁so ▁ 9 ▁ ch u n k s ▁will ▁p r i m ar i ly ▁m e an ▁that ▁ 9 ▁in t o ▁ 3 ▁if ▁you ▁are ▁m a k ing ▁a ▁ ch u n k ▁of ▁ 3
audio_0_208301	▁if ▁it ▁is ▁a ▁p l an e ▁this ▁ ent i re ▁p l an e ▁re v o l v es ▁a r o u n d ▁this ▁a x i s ▁the n ▁we ▁will ▁g e t ▁a ▁con ic al ▁f r u st u m ▁of ▁so l i d ▁ o b j ect ▁that ▁means ▁m a ter i al ▁will ▁be ▁f i ll ed ▁in s i d e ▁also
audio_0_160489	▁h e ▁de v i s ed ▁a ▁s y st e m ▁of ▁re w ar d ▁and ▁p u n i s h ment ▁to ▁ en s ur e ▁comp l i ance ▁of ▁r ul es ▁and ▁re g ul ation
audio_0_117881	▁e v en ▁the ▁s i m p le ▁h e ll o ▁w or l d ▁pro g r a m ▁that ▁we ▁have ▁w r it t en ▁a ▁f e w ▁l ect ur es ▁b ac k ▁which ▁e s s ent i al ly ▁just ▁p r in t s ▁h e ll o ▁w or l d ▁by ▁in v o k ing ▁the ▁p r in t f ▁st at e ment
audio_0_104894	▁now ▁on c e ▁we ▁know ▁this ▁we ▁let ▁us ▁now ▁p er f or m ▁the ▁ex p er i ment ▁and ▁will ▁con t in u e ▁t h i w it h ▁s an ▁ex p er i ment ▁in ▁the ▁n e x t ▁m o d ul e
audio_0_185319	▁there f or e ▁if ▁the ▁t ur n s ▁r at i o ▁is ▁a ▁the n ▁the ▁re f l ect ed ▁i m p ed ance ▁be t w e en ▁the s e ▁two ▁point s ▁you ▁can ▁comp u t e ▁we ▁di d ▁it ▁a s s u m ing ▁a ▁i d e al ▁trans f or m er s
audio_0_210393	▁where v er ▁you ▁m o v e ▁this ▁d r a f ter ▁it ▁a l w a y s ▁s h o w s ▁on ly ▁h or i z on t al ▁and ▁v er t ic al ▁di re c tion s
audio_0_154040	▁so ▁if ▁you ▁w r it e ▁v ▁a ▁is ▁equal ▁to ▁a h ▁you r ▁a h ▁v ▁ 0 ▁minus ▁i ▁1 ▁is ▁i ▁a ▁plus ▁i ▁b ▁plus ▁i ▁c ▁in t o ▁ z ▁1 ▁ z ▁1 ▁means ▁r ▁1 ▁plus ▁ j ▁ x ▁1 ▁this ▁b r an ch ▁on e ▁right ▁this ▁is ▁you r ▁a h ▁first ▁voltage ▁d r o p ▁i ▁a ▁plus ▁i ▁b ▁plus ▁i ▁c ▁r ▁1 ▁plus ▁ j ▁ x ▁1 ▁right
audio_0_63555	▁so ▁from ▁the ▁n e t l i st ▁that ▁you ▁g e t ▁from ▁the ▁f r on t ▁ en d ▁de s i g n ▁we ▁can ▁do ▁some ▁circuit ▁p ar t i tion ing ▁the n ▁we ▁can ▁do ▁p o s s i b ly ▁f l o or ▁p l an n ing ▁and ▁p l ac e ment ▁r o u t ing ▁and ▁the n ▁the ▁f in al ▁l a y o u t
audio_0_162730	▁now ▁s u p p o s e ▁just ▁for ▁di s c u s s ion ▁if ▁the ▁co st ▁of ▁this ▁it e m ▁would ▁have ▁be en ▁ 4 0 0 0 0 ▁what ▁we ▁would ▁have ▁do n e
audio_0_34111	▁so ▁plus ▁l i ter al ly ▁p u t s ▁s ▁f o ll o w ed ▁by ▁t ▁it ▁do es ▁not ▁in t r o d u c e ▁p u n c t u ation ▁an y ▁s e p ar ation ▁an y ▁s p ac e ▁and ▁this ▁is ▁a s ▁you ▁would ▁like ▁it
audio_0_185291	▁so ▁we ▁see ▁that ▁i ▁1 ▁is ▁equal ▁to ▁i ▁ 0 ▁plus ▁i ▁2 ▁p r i m e
audio_0_199183	▁that ▁co ul d ▁be ▁ ch o s en
audio_0_185112	▁so ▁i d e al ly ▁we ▁would ▁like ▁to ▁have ▁so ▁ z er o ▁is ▁n e v er ▁p o s s i b le
audio_0_107698	▁ 5 9 ▁ k i l o ▁h er t z ▁and ▁a b o v e ▁that ▁it ▁will ▁not ▁a ll o w ▁that ▁means ▁you ▁can ▁see ▁the ▁ ch an g e ▁in ▁the ▁p e a k ▁voltage
audio_0_165628	▁the y ▁are ▁also ▁going ▁to ▁be ▁s h ar es ▁in ▁f u t ur e
audio_0_108043	▁the ▁circuit ▁is ▁that ▁the ▁in p u t ▁s i g n al ▁the ▁in p u t ▁s i g n al ▁is ▁g ive n ▁to ▁in v er t ing ▁ ter m in al ▁right ▁that ▁means ▁it ▁is ▁an ▁in v er t ing ▁a m p l i f i er
audio_0_165012	▁a p ar t ▁from ▁that ▁the y ▁have ▁g o t ▁v o t ing ▁right ▁for ▁do ing ▁s e v er al ▁thing s ▁like ▁a p p o in t ing ▁a u d it or s ▁like ▁t a k ing ▁m a j or ▁b u s in es s ▁de c i s ion s ▁for ▁m er g er ▁s u b m er g a m ation ▁or ▁for ▁m a k ing ▁f re s h ▁is s u e ▁for ▁co m ing ▁out ▁with ▁right ▁is s u e ▁or ▁for ▁for ▁t a k ing ▁a ▁very ▁l ar g e ▁ q u an t u m ▁of ▁l o an
audio_0_82651	▁on e ▁pro f it ▁is ▁which ▁we ▁c al c ul at e ▁in ▁the ▁co st ▁s h e e t
audio_0_209711	▁and ▁here ▁some w h er e ▁we ▁have ▁to ▁m ar k ▁first ▁of ▁a ll ▁a ▁a ▁is ▁a l w a y s ▁be ▁1 0 ▁so ▁a t ▁1 0 ▁di st ance ▁a ▁we ▁have ▁ o k
audio_0_138365	▁first ▁we ▁have ▁t al k ed ▁about ▁the ▁con t a in er s ▁a r r a y s ▁st r u c t ur es ▁and ▁ u n ion s ▁the ▁t h re e ▁m a in ▁t y p es ▁of ▁con t a in er s ▁that ▁c ▁pro v i d e ▁and ▁we ▁have ▁t al k ed ▁of ▁m an a g ing ▁the ▁different ▁v ar i able s ▁and ▁a d d re s s es ▁t h r o u g h ▁point er s
audio_0_41435	▁we ▁have ▁a l re a d y ▁ k n e w ▁this ▁in t u it ive ly ▁but ▁for w ar d ▁pro b le m ▁look ing ▁a t ▁this ▁equation ▁is ▁what
audio_0_71593	▁let ▁m e ▁g ive ▁an ▁example ▁which ▁can ▁g ive ▁you ▁the ▁i d e a
audio_0_185808	▁so ▁in ▁this ▁case ▁s c al e ▁is ▁n on ▁ u n i f or m
audio_0_147098	▁let ▁us ▁look ▁a t ▁the ▁pro g r a m ▁l o g ic ▁first ▁the n ▁we ▁s h al l ▁be ▁s h o w ing ▁you ▁the ▁co d e
audio_0_134866	▁here ▁the ▁pro b le m ▁is ▁i ▁have ▁two ▁c l a s s es ▁i ▁have ▁a ▁v ect or ▁c l a s s ▁which ▁ k e e p s ▁a ▁line ar ▁v ect or ▁of ▁a ▁s i z e ▁n ▁and ▁have ▁a ▁m at r i x ▁c l a s s ▁which ▁ k e e p s ▁a ▁s q u ar e ▁m at r i x ▁not ▁n e c es s ar i ly ▁s q u ar e ▁m at r i x ▁it ▁is ▁a ▁ k e e p s ▁a ▁m at r i x ▁of ▁m ▁by ▁n ▁di m en s ion
audio_0_206274	▁and ▁this ▁will ▁have ▁m an y ▁s u b ▁d r a w ing ▁s h e e t s ▁h a v ing ▁t h r u s ter s ▁s e p ar at e ly ▁h a v ing ▁g y r o s c o p e ▁s e p ar at e ly ▁comp ar t ment al ▁s p ac e ▁s e p ar at e ly ▁e v en ▁n u t s ▁and ▁b o l t s ▁s e p ar at e ly ▁s u p p l i ed ▁to ▁the s e ▁in d u st r i es
audio_0_74994	▁so ▁now ▁we ▁are ▁l e f t ▁with ▁the ▁ 9 0 ▁of ▁that ▁ 4 ▁l a k h s ▁to ▁be ▁co ll ect ed
audio_0_146117	▁if ▁you ▁have ▁a ▁re v er s e ▁v er s ion ▁of ▁s u b t r ac t ▁the n ▁that ▁f le x i b le ▁ o p er an d ▁can ▁be ▁s u b t r ac t ed ▁from ▁or ▁the ▁n or m al ▁d at a
audio_0_152533	▁now ▁we ▁have ▁a s s u m ed ▁that ▁con d u c t or ▁is ▁co at ed ▁with ▁you r ▁what ▁you ▁call ▁ ic e ▁and ▁ u n i f or m ▁t h ic k n es s
audio_0_150194	▁now ▁you ▁can ▁see ▁that ▁the ▁we ight ▁is ▁s l ight ly ▁to w ar d s ▁the ▁in d i v i d u al ▁w h o ▁is ▁on ▁the ▁b ▁s i d e ▁and ▁the n ▁the ▁ q u es tion ▁b a s ic al ly ▁a s k s ▁is ▁that ▁w h o ▁would ▁ex p er i en c e ▁the ▁h e a v in es s ▁of ▁this ▁l o a d ▁m or e ▁comp ar e ▁to ▁the ▁other ▁on e ▁s i m i l ar ly
audio_0_17052	▁the n ▁we ▁w an t ▁that ▁what ▁will ▁be ▁i ▁ 0 ▁plus ▁current ▁di v i s ion ▁the n ▁it ▁will ▁be ▁for ▁current ▁di v i s ion ▁p at h ▁it ▁is ▁m ul t i p l i ed ▁by ▁ 6 ▁di v i d ed ▁by ▁ 6 ▁plus ▁ 6 0 ▁right
audio_0_168527	▁the ▁comp le t e ▁p ic t ur e ▁e m er g es ▁be f or e ▁us ▁on ly ▁when ▁we ▁co m b in e ▁the ▁two
audio_0_63479	▁so ▁if ▁you ▁do ▁not ▁do ▁it ▁the n ▁the ▁f o ll o w ing ▁l o g ic ▁b l o c k ▁like ▁a ▁same ▁ k in d ▁of ▁s c en ar i o ▁d r i v ing ▁c l o c k ▁re c e i v ing ▁c l o c k
audio_0_164759	▁but ▁it ▁is ▁not ▁in v es t ment ▁it s ▁not ▁f in ance ▁also
audio_0_195060	▁so ▁what ▁i ▁g e t ▁actually ▁a s ▁w s c ▁will ▁be ▁is c ▁s q u ar e ▁m ul t i p l i ed ▁by ▁r 1 ▁plus ▁r 2 ▁d a s h ▁right
audio_0_108787	▁h h o w ▁p e a k ▁de t ect or ▁w or k s ▁the n ▁we ▁can ▁m a k e ▁the ▁circuit ▁which ▁we ▁have ▁m a d e ▁on ▁the ▁b re a d b o ar d ▁and ▁f in al ly ▁you ▁are ▁ able ▁to ▁look ▁a t ▁the ▁f in al ly ▁you ▁are ▁ able ▁to ▁look ▁a t ▁the ▁s i m ul ation ▁right ▁us ing ▁the ▁m m ul t i ▁s a i m e
audio_0_201919	▁this ▁is ▁a g a in ▁some t h ing ▁that ▁we ▁know
audio_0_13660	▁n e x t ▁this ▁current ▁so ur c e ▁it ▁is ▁in d e p en d ent ▁current ▁so ur c e ▁so ▁t ur n ed ▁it ▁of f ▁but ▁means ▁it ▁will ▁be ▁ o p en ▁circuit ▁right
audio_0_134778	▁this ▁is ▁m or e ▁of ▁a ▁re c a p ▁for ▁you ▁this ▁is ▁a ▁c ▁pro g r a m ▁which ▁is ▁t r y ing ▁to ▁re v er s e ▁the ▁st r ing ▁a s ▁you ▁can ▁see ▁the ▁st ac k ▁is ▁de f in ed ▁a s ▁a ▁st r u c t ur e ▁which ▁has ▁an ▁a r r a y ▁which ▁is ▁the ▁con t a in er ▁of ▁the ▁e le ment s ▁and ▁a ▁m ar k er ▁which ▁is ▁a ▁to p ▁in d e x ▁which ▁will ▁ k e e p ▁the ▁current ▁in d e x ▁of ▁the ▁to p ▁m o st ▁e le ment ▁and ▁the s e ▁are ▁the ▁i m p le ment ation ▁of ▁the ▁f o ur ▁function s ▁e m p t y ▁to p ▁b u s h ▁and ▁p o p ▁e m p t y ▁just ▁ ch e c k s ▁if ▁the ▁to p ▁value ▁is ▁minus ▁1 ▁minus ▁1 ▁de s i g n at es ▁that ▁there ▁is ▁n o ▁e le ment ▁because ▁are ▁the ▁m in i m u m ▁in d e x ▁value ▁in ▁the ▁a r r a y ▁co ul d ▁be ▁ 0
audio_0_51033	▁so ▁r h o ▁m n ▁is ▁r m ▁minus ▁r n ▁the ▁di st ance ▁be t w e en ▁the ▁c ent er s ▁of ▁the ▁s q u ar es ▁or ▁c i r c le s ▁that ▁is ▁r h o ▁m n ▁right ▁ o k
audio_0_166343	▁it ▁c a u s es ▁p r i or it y ▁in v er s ion ▁and ▁ u n b o u n d ed ▁p r i or it y ▁in v er s ion ▁two ▁very ▁b a d ▁pro b le m s
audio_0_43946	▁b o u n d ar i es ▁not ▁just ▁b o u n d ar i es ▁the ▁l o c ation ▁of ▁the ▁t r i an g le s ▁the ▁n o d es ▁of ▁t h o s e ▁t r i an g le s ▁right ▁that ▁is ▁of ▁in ter es t ▁to ▁m e ▁because ▁b a s ed ▁on ▁that ▁like ▁we ▁di d ▁in ▁the ▁p re v i o u s ▁s l i d e ▁i ▁can ▁c al c ul at e ▁the ▁m at r i x
audio_0_174081	▁that ▁means ▁that ▁ o ur ▁in it i al ▁di re c tion ▁of ▁current ▁w a s ▁c l o c k w i s e ▁but ▁f in al ly ▁the ▁di re c tion ▁of ▁current ▁is ▁an t i ▁c l o c k w i s e
audio_0_58460	▁so ▁and ▁that s ▁the ▁same ▁a ll ▁over ▁the ▁s ur f ac e ▁because ▁it s ▁a ▁con d u c t ing ▁s ur f ac e ▁time s ▁s i g m a ▁two ▁d ▁s ▁s i g m a ▁two
audio_0_31848	▁and ▁an y t h ing ▁which ▁is ▁not ▁in ▁this ▁case ▁so ▁if ▁i ▁have ▁a ▁n on z er o ▁value ▁a s ▁a ▁n u m b er ▁or ▁if ▁i ▁have ▁a ▁n on e m p t y ▁st r ing ▁a ▁st r ing ▁with ▁s e v en ▁ ch ar ac ter s ▁or ▁a ▁n on e m p t y ▁l i st ▁a ▁l i st ▁with ▁t h re e ▁value s ▁the n ▁a ll ▁of ▁the s e ▁would ▁be ▁in ter p re t ed ▁a s ▁t r u e ▁if ▁i ▁just ▁st ic k ▁the m ▁in t o ▁a ▁con d i tion
audio_0_16050	▁so ▁ 0 ▁to ▁1 ▁that ▁is ▁t ▁ 0 ▁is ▁equal ▁to ▁ 0 ▁and ▁t ▁1 ▁is ▁equal ▁to ▁1 ▁right ▁and ▁the n ▁this ▁on e ▁the n ▁t ▁1 ▁to ▁t ▁t ▁1 ▁is ▁equal ▁to ▁1 ▁the n ▁1 ▁to ▁2 ▁s e c on d ▁and ▁t ▁is ▁equal ▁to ▁2 ▁what ▁is ▁the ▁i d t ▁this ▁is ▁the ▁i d t
audio_0_154805	▁so ▁n e x t ▁we ▁will ▁co m e ▁to ▁the ▁l ight n ing ▁s ur g es ▁so ▁the ▁voltage ▁pro d u c e ▁on ▁the ▁over h e a d ▁line s ▁by ▁l ight n ing ▁m a y ▁be ▁d u e ▁to ▁in d i r ect ▁st r o k e ▁or ▁di r ect ▁st r o k e
audio_0_2183	▁so ▁now ▁here ▁it ▁is ▁also ▁because ▁e v er y t h ing ▁di v i d ed ▁by ▁s
audio_0_147777	▁if ▁you ▁look ▁in t o ▁the ▁m o t or ▁it ▁is ▁r o t at ing ▁a t ▁a ▁s l o w er ▁s p e ed
audio_0_117195	▁now ▁a ch i e v ing ▁d at a ▁ o b f u s c ation ▁for ▁the ▁comp u t ation al ▁case ▁is ▁f ar ▁m or e ▁di f f ic ul t
audio_0_201880	▁so ▁we ▁do n t ▁have ▁d c ▁s i g n al s
audio_0_65536	▁a f ter ▁we ▁c ar r y ▁out ▁st at ic ▁t i m ing ▁an al y s i s ▁we ▁f in d ▁out ▁that ▁there ▁are ▁l o t ▁of ▁t i m ing ▁re q u i re ment s ▁which ▁are ▁not ▁be en ▁m e t
audio_0_97045	▁so ▁you ▁can ▁see ▁that ▁a t ▁h ▁by ▁d ▁of ▁2 5 ▁the ▁st re s s ▁re d u c tion ▁f ac t or ▁with ▁n o ▁e c c ent r ic it y ▁of ▁the ▁l o a d ▁is ▁on e
audio_0_104783	▁so ▁we ▁can ▁have ▁some ▁b an d ▁which ▁is ▁a r o u n d ▁this ▁value ▁right
audio_0_104334	▁it s ▁s i m p ly ▁because ▁you r ▁s u p er i m p o s ed ▁l o a d s ▁are ▁not ▁a l w a y s ▁de s i g n ed ▁to ▁s it ▁con c ent r ic al ly ▁with ▁the ▁w al l
audio_0_174925	▁ o ur ▁ o b j ect ive ▁is ▁to ▁a d j u st ▁the ▁l o a d ▁p ar a m e ter ▁that ▁is ▁r l ▁and ▁ x l
audio_0_47734	▁not h ing ▁will ▁h a p p en
audio_0_102795	▁ 9 7 ▁we ▁us e ▁it ▁in ▁the ▁p re v i o u s ▁ex p re s s ion ▁m ▁d a s h ▁di v i d ed ▁by ▁2 1 5
audio_0_186055	▁so ▁now ▁if ▁it ▁co m es ▁here ▁the n ▁it ▁will ▁see ▁the ▁out p u t ▁should ▁be ▁this ▁m u ch ▁v ▁ o ▁should ▁be ▁here ▁ o k
audio_0_201336	▁ 7 ▁you ▁know ▁that ▁the ▁n e w ▁so l u tion ▁is ▁s i m p ly ▁pro p or tion al ▁to ▁the ▁n e w ▁value ▁of ▁v s
audio_0_206661	▁if ▁that ▁is ▁the ▁case ▁how ▁the s e ▁v i e w s ▁re al ly ▁look ▁like ▁on ▁v er t ic al ▁p l an e ▁and ▁h or i z on t al ▁p l an e
audio_0_17331	▁also ▁there ▁is ▁this ▁i ▁t h in k ▁this ▁is ▁g re at ▁a p p ▁if ▁i ▁can ▁us e ▁it ▁e f f ic i ent ly ▁plus ▁i ▁w on t ▁be ▁ able ▁to ▁c ar r y ▁this ▁b a g
audio_0_183334	▁so ▁w a ter ▁f l o w ▁r at e ▁is ▁con st an t ▁and ▁say ▁this ▁is ▁equal ▁to ▁m ▁g r a m ▁p er ▁s e c on d
audio_0_198741	▁so ▁i ▁a m ▁going ▁to ▁have ▁some w h at ▁m or e ▁di f f ic ul t y ▁in ▁ ter m s ▁of ▁ ch an g ing ▁over ▁the ▁current ▁from ▁plus ▁to ▁minus ▁or ▁minus ▁to ▁plus ▁which ▁we ▁would ▁look ▁with ▁the ▁m a g n i f y ing ▁g l a s s ▁in ▁g re a ter ▁de t a i l ▁about ▁co m m u t ation ▁that ▁will ▁be ▁the ▁n e x t ▁di s c u s s ion ▁a f ter ▁look ing ▁a t ▁different ▁t y p e ▁of ▁g en er at or s
audio_0_35999	▁we ▁take ▁m a x ▁of ▁the ▁so l u tion ▁from ▁i ▁and ▁the ▁so l u tion ▁from ▁ j ▁plus ▁1
audio_0_182589	▁an al o g ▁means ▁what
audio_0_44360	▁in v o l v es ▁the ▁a ▁is ▁ o b v i o u s ly ▁m ▁of ▁the m ▁in v o l v es ▁a ▁i ▁ o k ▁but ▁ o ur ▁n u m b er ▁of ▁v ar i able s ▁in ▁this ▁pro b le m ▁has ▁be c o m e ▁how ▁m u ch ▁now
audio_0_48455	▁plus ▁ 0
audio_0_40268	▁this ▁right ▁h an d ▁s i d e ▁over ▁here ▁is ▁going ▁to ▁be ▁the ▁w a y ▁i ▁a m ▁going ▁to ▁i m p o s e ▁the ▁b o u n d ar y ▁con d i tion
