id	tgt_text
audio_0_52	▁so ▁ob v ious ly ▁ le t s ▁a ▁there ▁ are ▁there ▁is ▁a ▁process ▁whe re ▁there ▁is ▁y i ▁represent s ▁the ▁i th ▁measurement ▁o f ▁the ▁qualit y ▁characteristics
audio_0_94	▁so ▁there ▁is ▁decision ▁on ▁ size ▁ and ▁fr e q u en c y ▁o f ▁the ▁subgroup s ▁ok
audio_0_87	▁so ▁there ▁ha s ▁to ▁be ▁ v i e w ▁o f ▁that
audio_0_54	▁so ▁the ▁o ver al l ▁a ver age ▁loss ▁ w o ul d ▁be ▁the ▁loss ▁be cause ▁o f ▁y 1 ▁a way ▁fr om ▁the ▁target ▁loss ▁be cause ▁o f ▁y 2 ▁a way ▁fr om ▁the ▁target ▁y 3 ▁a way ▁fr om ▁the ▁target ▁ and ▁so ▁on ▁ and ▁so ▁for th ▁y ▁n ▁characteristics ▁a way ▁fr om ▁target ▁ and ▁thi s ▁can ▁be ▁plott ed ▁a s ▁ k ▁b y ▁n ▁time s ▁o f ▁y 1 ▁min us ▁ t ▁square ▁pl us ▁y 2 ▁min us ▁ t ▁square ▁pl us ▁y 3 ▁min us ▁ t ▁square ▁pl us ▁ and ▁so ▁on ▁ and ▁so ▁for th ▁up ▁to ▁y n ▁min us ▁ t ▁square
audio_0_0	▁ h e l l o ▁ and ▁we l come ▁to ▁thi s ▁ma n u f a ctur ing ▁system s ▁ t e c h n o l o g y ▁part ▁ t w o ▁mo d ul e ▁ 3
audio_0_46	▁so ▁ob v ious ly ▁ t ▁is ▁the ▁target ▁y ▁is ▁the ▁value ▁o f ▁the ▁qualit y ▁characteristics ▁which ▁the i r ▁y ▁min us ▁ t ▁is ▁the ▁re ally ▁the ▁deviation ▁fr om ▁the ▁target ▁you ▁know ▁basic ally ▁ma p p ing ▁the ▁loss e s ▁o f ▁the ▁square ▁o f ▁deviation ▁fr om ▁the ▁target
audio_0_63	▁so ▁that ▁is ▁how ▁so l v e ▁i ▁can ▁ w r it e ▁the ▁a ver age ▁qualit y ▁loss ▁a s ▁thi s ▁so r t ▁o f ▁you ▁know ▁ p ul l ▁o u t ▁ al l ▁the ▁value s ▁to g e th er ▁so ▁that ▁i ▁can ▁ w r it e ▁the ▁a q l ▁in ▁a ▁mo re ▁a p p r o p r i at e ▁manner
audio_0_2	▁ and ▁a s ▁we ▁know ▁that ▁you ▁know ▁so ▁ f ar ▁wh at ▁we ▁hav e ▁di s c us s ed ▁is ▁that ▁the ▁product ▁design ▁is ▁ k ind ▁o f ▁ p r i m e ▁a ctiv it y ▁in ▁the ▁process ▁o f ▁re al i z ing ▁a ▁product ▁ and ▁there f or e ▁ it ▁ha s ▁a ▁ g re at ▁i m p a c t ▁on ▁product ▁qualit y ▁in ▁ f a c t ▁ it ▁ha s ▁ g re at e s t ▁i m p a c t ▁you ▁know ▁the ▁design ▁is ▁ s uch ▁that ▁ it ▁is ▁a ▁ q u it e ▁ r o b us t ▁the n ▁ it ▁can ▁be ▁ abl e ▁to ▁allow ▁a ▁ ver y ▁ le s s ▁no n ▁conformance ▁at ▁the ▁process ▁ and ▁the ▁product ▁level
audio_0_68	▁ now ▁the ▁ q u e s tion ▁is ▁whe th er ▁you ▁know ▁re ally ▁thi s ▁is ▁the ▁a ver age ▁ and ▁you ▁know ▁there ▁ are ▁some ▁qualit y ▁parameter s ▁which ▁ are ▁ d e s i r abl e ▁there ▁ are ▁some ▁qualit y ▁parameter s ▁which ▁ u n d e s i r abl e
audio_0_25	▁so ▁ d u r ing ▁the ▁parameter ▁design ▁phase ▁the ▁qualit y ▁is ▁improve d ▁with o u t ▁control l ing ▁or ▁re m o v ing ▁the ▁ cause s ▁o f ▁the ▁variation
audio_0_99	▁so ▁you ▁hav e ▁to ▁c re at e ▁ s m al l ▁subgroup s ▁ and ▁be t w e en ▁at ▁ v ar ious ▁ p o in t ▁o f ▁time ▁ d u r ing ▁the ▁who le ▁ r u n n ing ▁o f ▁the ▁product ion ▁ s h i f t ▁the n ▁ w ill ▁hav e ▁to ▁ ke e p ▁re c or d ing ▁thi s ▁for ▁the ▁who le ▁b at c h ▁fr om ▁time ▁to ▁time
audio_0_81	▁on e ▁is ▁the ▁decision s ▁ p re p ar at or y ▁to ▁the ▁control ▁chart s ▁wh at ▁ are ▁ th o s e ▁decision s ▁whe n ▁do ▁you ▁re al i z e ▁to ▁the ▁re ally ▁control ▁chart s ▁n e ed s ▁to ▁be ▁plott ed
audio_0_5	▁so ▁you ▁know ▁the ▁philosoph y ▁o f ▁product ▁design ▁ k ind ▁o f ▁c h a n g ed ▁b y ▁ tag uch i ▁who ▁re l i s h ed ▁who ▁propo s ed ▁a ▁philosoph y ▁ and ▁method o l o g y ▁for ▁design ing ▁qualit y ▁in t o ▁product s ▁ and ▁process e s
audio_0_92	▁so ▁that ▁ s t ar t s ▁the ▁process ▁you ▁hav e ▁possib le ▁ob j e ctiv e ▁i ▁hav e ▁c h o ic e ▁o f ▁variable s ▁pro b abl y ▁the ▁wid th ▁here ▁the ▁ s p o t ▁wid th ▁here ▁is ▁the ▁variable ▁which ▁is ▁the ▁re f le ctiv e ▁variable ▁o f ▁the ▁qualit y ▁o f ▁the ▁process
audio_0_17	▁so ▁choos e ▁the ▁parameter s ▁ way ▁so ▁that ▁there ▁ are ▁ mini m al i s t ic ▁variation s ▁in ▁the ▁parameter ▁ and ▁the ▁c a p a c it y ▁o f ▁the ▁part icul ar ▁engine ▁is ▁ al way s ▁ ke p t ▁on ▁a ▁to ▁ d e l i ver ▁o f ▁ p ar a m e t r ic ▁a ▁pro p er t y ▁or ▁a ▁ma y ▁be ▁a ▁ p er formance ▁o f ▁ p ar a m e t r ic ▁sho ul d ▁ al way s ▁be ▁ ke p t ▁on ▁the ▁o ver ▁ s i d e ▁ j us t ▁b y ▁a ▁li t t le ▁b it ▁so ▁that ▁ al way s ▁there ▁is ▁a ▁c om p l i ance ▁to ▁the ▁ p er formance ▁ m e t r ic s
audio_0_91	▁so ▁there ▁ha s ▁to ▁be ▁ v i e w ▁o f ▁that
audio_0_86	▁so ▁thi s ▁is ▁the ▁who le ▁control ▁ l o g ic ▁be h ind ▁plott ing ▁the ▁control ▁chart
audio_0_72	▁so ▁ w ill ▁c l o s e ▁thi s ▁ le ctur e ▁here ▁in ▁the ▁in t e re s t ▁o f ▁time ▁b u t ▁in ▁the ▁n e x t ▁ le ctur e ▁we ▁ w ill ▁pro b abl y ▁tr y ▁ and ▁se e ▁i f ▁we ▁can ▁do ▁some th ing ▁with ▁thi s ▁a q l ▁so ▁that ▁ it ▁c h a n g e ▁c o n t e x t u ally ▁to ▁wh at ▁is ▁the ▁ k ind ▁o f ▁the ▁parameter ▁that ▁we ▁ are ▁di s c us s ing
audio_0_21	▁so ▁ob v ious ly ▁the ▁parameter s ▁design ▁stage ▁sho ul d ▁a c c o u n t ▁for ▁the s e ▁factor s ▁whe re ▁there ▁is ▁no ▁control ▁on ▁the ▁re s p o n s i b le ▁factor ▁c o n tribut ing ▁to ▁the ▁no n ▁conformance ▁ and ▁the s e ▁ are ▁ al s o ▁c al le d ▁so ▁c al le d ▁the ▁no ise ▁factor
audio_0_15	▁so ▁ob v ious ly ▁a s ▁the ▁n a m e ▁ s u g g e s t ▁a ▁the ▁level ▁for ▁product ▁process ▁design ▁parameter s ▁ are ▁se t ▁to ▁ma d e ▁the ▁system ▁ p er formance ▁ le s s ▁se n s it i v e ▁to ▁the ▁ cause s ▁o f ▁variation ▁ th us ▁ mini m i z ing ▁qualit y ▁loss
audio_0_44	▁ 0 1 ▁level ▁or ▁ e v en ▁at ▁ 0
audio_0_35	▁for ▁the ▁ f i r s t ▁time ▁ tag uch i ▁propo s ed ▁that ▁you ▁know ▁thi s ▁is ▁some th ing ▁li ke ▁ w a it ing ▁up ▁ t ill ▁no n ▁conformance s ▁ha p p en ed ▁ and ▁ t a ke n ▁a ▁c or re ctiv e ▁a c tion
audio_0_56	▁ 9 9 7 ▁to ▁ 1
audio_0_97	▁the n ▁you ▁hav e ▁to ▁hav e ▁a ▁decision s ▁o f ▁the ▁b a s i s ▁o f ▁the ▁ s u b ▁ g r o u p s ▁ and ▁basic ally ▁thi s ▁is ▁re ally ▁b a s ed ▁on ▁wh at ▁is ▁you r ▁a ver age ▁level ▁o f ▁product ion ▁the ▁subgroup ▁ size ▁ha s ▁to ▁be ▁c h o s en ▁ ver y ▁c are f ul ly ▁subgroup s ▁basic ally ▁mean s ▁that ▁at ▁a ▁you ▁know ▁ th r o u g h o u t ▁a ▁product ion ▁ le n g th
audio_0_40	▁ 0 3 ▁mean ing ▁there ▁b y ▁the ▁design ▁a spec t ▁say s ▁that ▁the ▁shaft ▁can ▁go ▁be t w e en ▁ 0
audio_0_88	▁so ▁there ▁ha s ▁to ▁be ▁ v i e w ▁o f ▁that
audio_0_84	▁so ▁for ▁a ▁ e x a mple ▁you ▁a ▁mo n it or ing ▁a ▁slot ▁wid th ▁o f ▁a ▁mill ing ▁you ▁know ▁o f ▁a ▁mill ed ▁product ▁ and ▁basic ally ▁do ing ▁ f a c e ▁mill ing ▁o p er ation ▁ and ▁the n ▁tr a in ed ▁to ▁ th re e ▁or ▁ th o u g h t ▁mill ing ▁o p er ation ▁ and ▁tr a in ed ▁to ▁c re at e ▁a ▁slot ▁with in ▁the ▁product ▁ and ▁ma y ▁be ▁on e ▁o f ▁the ▁ob s er v ation s ▁c o ul d ▁be ▁on e ▁o f ▁the ▁re c or d ing ▁that ▁c o ul d ▁be ▁ma d e ▁in ▁ s uch ▁a ▁control ▁chart ▁is ▁to ▁se e ▁whe th er ▁the ▁part icul ar ▁dimension ▁that ▁ha s ▁to ▁be ▁slot t ed ▁is ▁be ing ▁ma in t a in ed ▁ok
audio_0_50	▁so ▁there f or e ▁in ▁ al m o s t ▁ h u n d re d ▁ p er c en t ▁o f ▁the ▁ s it u ation ▁there ▁ w o ul d ▁be ▁c o mple t e ▁conformance ▁to ▁the ▁part icul ar ▁at tribut e ▁parameter s ▁design ▁at tribut e ▁with ▁tolerance s ▁at tribut e ▁which ▁ha s ▁be en ▁propo s ed ▁that ▁the ▁design ▁stage ▁so ▁that ▁is ▁how ▁you ▁ ment ion ed ▁the ▁qualit y ▁loss
audio_0_78	▁we ▁we re ▁talk ing ▁about ▁the ▁differen t ▁control ▁chart s ▁ and ▁in ▁c o n t e x t ▁o f ▁that ▁we ▁hav e ▁ f l o at ▁the ▁ x ▁chart ▁ and ▁ r ▁chart ▁a s ▁ ill us t r at ed ▁ e ar l i er
audio_0_14	▁so ▁the ▁n e x t ▁stage ▁ob v ious ly ▁is ▁the ▁parameter s ▁design
audio_0_37	▁so ▁you ▁can n o t ▁ w a it ▁up ▁ t ill ▁the ▁process ▁go e s ▁o u t ▁o f ▁ h and ▁or ▁o u t ▁o f ▁the ▁ us l ▁or ▁ l s l ▁ spec ific ation ▁so ▁there f or e ▁a n y ▁deviation ▁fr om ▁the ▁target ▁ha s ▁to ▁be ▁some h o w ▁ m e t ▁to ▁be ▁a ▁some ▁ k ind ▁o f ▁ ind ic at or ▁which ▁in ▁thi s ▁part icul ar ▁c a s e ▁is ▁know n ▁a s ▁qualit y ▁loss ▁ok
audio_0_73	▁ th a n k ▁you
audio_0_77	▁ now ▁you ▁ are ▁ al re a d y ▁to ▁re c or d ▁the ▁ d at a
audio_0_3	▁so ▁the ▁loss ▁o f ▁qualit y ▁re ally ▁o c c u r s ▁whe n ▁there ▁is ▁a ▁deviation ▁o f ▁the ▁function al ▁characteristics ▁o f ▁the ▁product ▁fr om ▁the ▁target ▁value s
audio_0_83	▁ and ▁in ▁the ▁ s i m i l ar ▁manner ▁you ▁can ▁hav e ▁a ▁li t t le ▁b it ▁ le s s o n ▁a c c u r at e ▁a n al y s i s ▁for ▁do ing ▁thi s ▁slot ▁wid th ▁measurement
audio_0_33	▁so ▁i f ▁you ▁ l o o k ▁at ▁ t w o ▁concept ▁which e ver ▁ r a th er ▁tr a d i tion al ▁ and ▁the n ▁a f t er ▁the ▁in t r o d u c tion ▁o f ▁the ▁ tag uch i ▁concept ▁o f ▁design ▁you ▁can ▁ f ind ▁o u t ▁that ▁a d d i tion al ▁system ▁qualit y ▁mo n it or ing ▁you ▁ha d ▁some th ing ▁c al le d ▁a ▁low er ▁ spec ific ation ▁li m it ▁in ▁up p er ▁ spec ific ation ▁li m it ▁ and ▁the ▁target ▁value ▁ w o ul d ▁be ▁some w h e re ▁be t w e en ▁the ▁ l s l ▁ and ▁ us l
audio_0_71	▁b u t ▁whe n ▁we ▁talk ing ▁about ▁ u n d e s i r abl e ▁characteristics ▁li ke ▁say ▁fr a c tion ▁ and ▁we ar ▁whe re ▁the ▁ mini μ m ▁possib le ▁be t t er ▁ it ▁is ▁in ▁that ▁ k ind ▁o f ▁the ▁c i r c u m s t ance ▁ it ▁be come s ▁the ▁li t t le ▁di f f icul t ▁to ▁ u n d er s t and ▁thi s ▁a s ▁the ▁deviation ▁fr om ▁the ▁target
audio_0_55	▁ 9 9 7 ▁to ▁ 1
audio_0_30	▁ and ▁how e ver ▁with ▁the ▁qualit y ▁improve ment ▁re d u c tion ▁in ▁qualit y ▁loss ▁which ▁is ▁ come ▁in ▁to ▁thi s ▁qualit y ▁improve ment ▁there ▁ma y ▁be ▁a n ▁in c re a s ing ▁ma n u f a ctur ing ▁cost ▁be cause ▁o f ▁the ▁a d d i tion al ▁i m p o s i tion ▁on ▁the ▁process ▁to ▁ma in t a in ed ▁ t i g h t ▁ s t and ar d ▁o f ▁the ▁process
audio_0_39	▁so ▁here ▁for ▁ e x a mple ▁i f ▁i ▁ w a s ▁talk ing ▁about ▁a ▁shaft ▁di a m e t er ▁hav ing ▁a ▁value ▁o f ▁on e ▁ 0
audio_0_7	▁ late r ▁on ▁ h i s ▁method ▁is ▁ ver y ▁ p o p ul ar ▁in ▁the ▁we s t er n ▁ and ▁you ▁know ▁in ▁ f a c t ▁ h e ▁c o ul d ▁ g i v e ▁ h e ▁ha s ▁in ▁a d v ise r ▁ r o le ▁for ▁se ver al ▁c om p a n y ▁for ▁ l o n g ▁time ▁in c l u d ing ▁in ▁be l l ▁ l a b s ▁b o e ing ▁ z er a x ▁ and ▁so ▁on ▁ and ▁so ▁for th
audio_0_4	▁ and ▁the ▁design ▁is s u e s ▁about ▁choos ing ▁the s e ▁function al ▁characteristics ▁how ▁ μ c h ▁allow ance ▁a ▁tolerance ▁can ▁be ▁ g i v en ▁in ▁the ▁function al ▁characteristics ▁ g i v en ▁the ▁a s p i r ation ▁or ▁n e ed ▁o f ▁the ▁c us t om er ▁ and ▁thi s ▁ha s ▁to ▁be ▁ th a n ▁tr a n s late d ▁in ▁term s ▁o f ▁the ▁design ▁the ▁design ▁o f ▁the ▁part icul ar ▁product
audio_0_41	▁ 9 9 7 ▁to ▁ 1
audio_0_95	▁so ▁basic ally ▁thi s ▁a c t u ally ▁represent s ▁ 0
audio_0_11	▁ and ▁there ▁whe n ▁ h e ▁mean s ▁you ▁know ▁whe n ▁ h e ▁talk s ▁about ▁system ▁design ▁ it ▁is ▁the ▁process ▁o f ▁a p p ly ing ▁ s c i en t ific ▁know le d g e ▁to ▁pro d u c e ▁a ▁basic ▁function al ▁pro t o t y p e ▁design ▁ now ▁in ▁thi s ▁phase ▁n e w ▁concept s ▁i d e a s ▁ and ▁method s ▁ are ▁ s y n th e size d ▁to ▁pro vide ▁n e w ▁or ▁improve d ▁product s ▁o f ▁c us t om er ▁that ▁mean s ▁that ▁the ▁basic ▁design ▁concept ▁is ▁ e s t abl i s h ed ▁ d u r ing ▁thi s ▁phase ▁in c l u d ing ▁the ▁se le c tion ▁o f ▁part s ▁ma t er i al s ▁ and ▁ s u b a s s e m b l i e s ▁ and ▁so ▁on ▁ and ▁so ▁for th
audio_0_58	▁ and ▁so ▁in ▁a way ▁wh at ▁do ▁you ▁ are ▁tr y ing ▁to ▁c al c u late ▁here ▁is ▁re late d ▁to ▁you ▁know ▁can ▁ j us t ▁ma n i p u late d ▁thi s ▁who le ▁ e q u ation ▁that ▁ha s ▁be en ▁for μ late d ▁ and ▁to ▁hav e ▁re al i s t ic ▁in ▁value s ▁in ▁term s ▁o f ▁the ▁ s i g n ific ation ▁o f ▁parameter s ▁for ▁a n y ▁ s uch ▁ s t at i s t ic al ▁you ▁know ▁di s tribut ion ▁li ke ▁ μ ▁ and ▁the ▁ σ ▁the ▁mean ▁in ▁the ▁ s t and ar d ▁deviation
audio_0_8	▁so ▁ tag uch i ▁basic ally ▁ w a s ▁the ▁ f i r s t ▁propo n en t ▁o f ▁that ▁can ▁design ▁be ▁a ▁ma d e ▁in ▁a ▁qualit at i v e ▁manner ▁ok ▁or ▁you ▁can ▁tr us t ▁design ▁product ▁design ▁ma d e ▁in t o ▁qualit at i v e ▁manner
audio_0_93	▁so ▁that ▁ s t ar t s ▁the ▁process ▁you ▁hav e ▁possib le ▁ob j e ctiv e ▁i ▁hav e ▁c h o ic e ▁o f ▁variable s ▁pro b abl y ▁the ▁wid th ▁here ▁the ▁ s p o t ▁wid th ▁here ▁is ▁the ▁variable ▁which ▁is ▁the ▁re f le ctiv e ▁variable ▁o f ▁the ▁qualit y ▁o f ▁the ▁process
audio_0_70	▁so ▁whe n ▁we ▁ are ▁talk ing ▁about ▁ q u a n t it at i v e ▁parameter s ▁li ke ▁the ▁dimension al ▁o f ▁a ▁shaft ▁ and ▁how ▁ μ c h ▁a way ▁ it ▁is ▁fr om ▁the ▁target ▁the ▁a ver age ▁qualit y ▁loss ▁pro b abl y ▁ma ke ▁se n s e
audio_0_47	▁ 9 9 7 ▁to ▁ 1
audio_0_42	▁ 0 3
audio_0_24	▁so ▁on ▁on e ▁ h and ▁you ▁hav e ▁to ▁address ▁that ▁is s u e ▁ and ▁o th er ▁ h and ▁you ▁hav e ▁to ▁address ▁the ▁control ▁o f ▁the ▁no ise ▁factor ▁so ▁that ▁there ▁is ▁ p er formance ▁c om p l i ance ▁ e ver y ▁time ▁that ▁is s u e ▁there ▁is ▁a ▁sho r t ▁o f ▁a ▁tr a d e ▁o f ▁you ▁know ▁at ▁the ▁parameter s ▁design ▁stage ▁ it s e l f ▁which ▁a s ▁to ▁be ▁ob t a in ▁b y ▁a ▁qualit y ▁engine er ▁at ▁that ▁stage ▁to ▁n e c e s s it at e ▁that ▁a ▁c er t a in ▁ s t and ar d ▁o f ▁qualit y ▁ m e t ▁b y ▁the ▁part icul ar ▁product
audio_0_29	▁so ▁you ▁hav e ▁to ▁ob v ious ly ▁choos e ▁the ▁tolerance s ▁ ar o u n d ▁the ▁target ▁value s ▁ ver y ▁c l o s e ▁to ▁the ▁target ▁value s ▁so ▁that ▁there ▁is ▁ma r g in al ▁differen c e ▁in ▁the ▁o u t p u t ▁fr om ▁the ▁parameter ▁which ▁ha s ▁be en ▁design ▁in ▁the ▁ e ar l i er ▁stage ▁which ▁can ▁be ▁tr e at ed ▁a s ▁the ▁allow abl e ▁for ▁the ▁part icul ar ▁qualit y ▁system ▁ok
audio_0_96	▁so ▁subgroup ▁ size ▁ 5 ▁subgroup ▁ size ▁ 5 ▁a 2 ▁is ▁ 1
audio_0_69	▁for ▁ e x a mple ▁ le t ▁ us ▁say ▁i f ▁you ▁ are ▁talk ing ▁about ▁ v i b r ation ▁ and ▁no ise ▁in ▁a n ▁ e q u i p ment ▁that ▁is ▁some th ing ▁which ▁is ▁a ▁so r t ▁o f ▁ u n d e s i r abl e ▁parameter ▁you ▁know ▁parameter s ▁whe re ▁you ▁talk ing ▁about ▁ le t ▁say ▁the ▁dimension s ▁o f ▁a ▁shaft
audio_0_22	▁ and ▁you ▁hav e ▁to ▁design ▁in ▁the ▁process ▁in ▁the ▁ way ▁so ▁that ▁the s e ▁no ise ▁factor s ▁ are ▁address ed ▁ and ▁ ver y ▁ t i g h t ▁control ▁is ▁ ke p t ▁ and ▁that ▁part icul ar ▁level
audio_0_20	▁ and ▁in ▁the ▁parameter s ▁design ▁wid e ▁tolerance s ▁on ▁no ise ▁factor s ▁ are ▁a s s u m ed ▁to ▁allow ▁low ▁ma n u f a ctur ing ▁cost ▁a s ▁ it ▁is ▁cost ly ▁to ▁control ▁no ise ▁factor s
audio_0_45	▁ 9 9 8 ▁level ▁which ▁is ▁ s t ill ▁with in ▁the ▁up p er ▁ and ▁the ▁low er ▁ spec ific ation ▁li m it ▁ok ▁b u t ▁ it ▁sho ul d ▁ d e f in it e ly ▁c o n tribut e ▁to ▁a n ▁ ind ic at or ▁which ▁ m e re ly ▁a ▁ v i r t u al ▁ ind ic at or ▁o f ▁a ▁loss ▁whe re ▁thi s ▁loss ▁the n ▁can ▁be ▁philosoph ic ally ▁ma n age d ▁with ▁some ▁c o u n t er ▁ m e a s u re ▁some ▁decision ▁ma k ing ▁on ▁the ▁part ▁o f ▁a d mini s t r ation ▁so ▁that ▁is ▁ come s ▁b a c k ▁to ▁ z er o ▁ now ▁ok ▁so ▁that ▁is ▁wh at ▁ tag uch i ▁loss ▁function ▁talk s ▁about
audio_0_90	▁so ▁there ▁is ▁re q u i re ment ▁o f ▁plott ing ▁the ▁measurement s ▁in ▁that ▁part icul ar ▁manner ▁with ▁the ▁ob j e ctiv e ▁o f ▁measurement ▁o f ▁the ▁slot ▁wid th ▁o f ▁the ▁part icul ar ▁mill ing ▁system s ▁which ▁is ▁in ▁pl a c e
audio_0_59	▁so ▁ le t ▁se e ▁how ▁we ▁ are ▁ now ▁so r t ▁o f ▁a d d ing ▁so ▁we ▁ s u p p o s ing ▁the ▁ t a ke ▁the ▁n ▁value ▁in ▁the ▁ s i d e ▁we ▁hav e ▁the ▁ f i r s t ▁term ▁represent ed ▁a s ▁y ▁ 1 s q u are ▁do ▁y ▁n ▁square ▁b y ▁n ▁pl us ▁n ▁ t ▁square ▁b y ▁n ▁mean ing ▁b y ▁ t ▁square ▁min us ▁o f ▁you ▁hav e ▁ t w ic e ▁o f ▁ t ▁di vide d ▁b y ▁y 1 ▁pl us ▁y 2 ▁pl us ▁ and ▁so ▁on ▁ and ▁so ▁for th ▁up ▁to ▁y ▁n ▁di vide d ▁b y ▁n
audio_0_64	▁so ▁i ▁can ▁ma ke ▁thi s ▁ l o o k ▁li ke ▁so ▁i f ▁i ▁ s u p p o s ing ▁you ▁know ▁we ▁ al re a d y ▁know ▁that ▁here ▁or ▁ma y ▁be ▁ j us t ▁the ▁square ▁o f ▁the ▁ s t and ar d ▁deviation ▁is ▁represent ed ▁ s t at i s t ic ally
audio_0_23	▁ and ▁ob v ious ly ▁i f ▁you ▁on e ▁ h and ▁allow ▁low ▁ma n u f a ctur ing ▁cost ▁ it ▁mean s ▁that ▁you ▁do ▁no t ▁hav e ▁ μ c h ▁control ▁on ▁the ▁no ise ▁factor ▁at ▁that ▁the ▁part icul ar ▁level s
audio_0_61	▁so ▁how ▁thi s ▁system ▁ come s ▁in ▁a ▁ s i m p ly ▁that ▁i f ▁you ▁o p en ▁thi s ▁a s ▁square ▁b r a c ke t ▁you ▁ w ill ▁be ▁ le f t ▁with ▁y 1 ▁square ▁pl us ▁y 2 ▁square ▁pl us ▁y 3 ▁square ▁pl us ▁so ▁ and ▁up ▁to ▁y n ▁square ▁min us ▁o f ▁so r r y ▁pl us ▁o f ▁ μ ▁square ▁be cause ▁there ▁ are ▁n ▁ s uch ▁to g e th er ▁ and ▁di vide d ▁b y ▁n ▁ it ▁ and ▁min us ▁o f ▁ t w ic e ▁ μ ▁time s ▁o f ▁y 1 ▁pl us ▁y 2 ▁pl us ▁y 3 ▁ and ▁so ▁on ▁ and ▁up ▁to ▁y n ▁di vide d ▁b y ▁n
audio_0_57	▁ and ▁we ▁can ▁a c t u ally ▁in ▁ ver y ▁c o n v en i en t ▁manner ▁represent ▁thi s ▁be cause ▁you ▁know ▁we ▁can ▁pro b abl y ▁thi n k ▁o f ▁do ing ▁some ▁ma n i p ul ation ▁here
audio_0_53	▁so ▁a ver age ▁qualit y ▁loss ▁can ▁be ▁c om p u t ed ▁a s ▁ob v ious ly ▁thi s ▁ s u m m ation ▁o f ▁ al l ▁the ▁differen t ▁loss e s ▁di vide d ▁b y ▁n ▁n u m b er ▁o f ▁loss ▁ le t s ▁a ▁there ▁ are ▁n ▁ s uch ▁represent at i v e ▁measurement ▁o f ▁the ▁qualit y ▁characteristics ▁y ▁which ▁ha s ▁be en ▁ob t a in ed
audio_0_18	▁there ▁sho ul d ▁no t ▁be ▁a ▁ s it u ation ▁whe n ▁the ▁ m e t r ic s ▁at ▁the ▁b or d er ▁li n e ▁ and ▁the ▁product ▁is ▁no t ▁ abl e ▁to ▁a c h i e v e ▁the ▁ m e t r ic s ▁in ▁mo s t ▁o f ▁the ▁c a s e s ▁ok
audio_0_27	▁the n ▁we ▁talk ▁about ▁tolerance ▁design ▁which ▁is ▁on e ▁ s t e p ▁a h e a d ▁o f ▁the ▁parameter s ▁design ▁ and ▁ it ▁is ▁ us u ally ▁ f o l l o w s ▁the ▁parameter s ▁design ▁phase
audio_0_80	▁on e ▁is ▁the ▁decision s ▁ p re p ar at or y ▁to ▁the ▁control ▁chart s ▁wh at ▁ are ▁ th o s e ▁decision s ▁whe n ▁do ▁you ▁re al i z e ▁to ▁the ▁re ally ▁control ▁chart s ▁n e ed s ▁to ▁be ▁plott ed
audio_0_10	▁so ▁ h e ▁basic ally ▁or g a n i z e ▁the ▁ th o u g h t ▁process ▁o f ▁how ▁do ▁in c or p or at ed ▁to ▁the ▁design ▁c h a n g e ▁in ▁a ▁part icul ar ▁design
audio_0_62	▁so ▁i ▁can ▁ w r it e ▁do w n ▁thi s ▁who le ▁term ▁a s ▁n ▁min us ▁ 1 ▁di vide d ▁b y ▁n ▁so ▁that ▁is ▁how ▁i ▁can ▁ w r it e ▁thi s ▁who le ▁term
audio_0_75	▁we ▁we re ▁talk ing ▁about ▁the ▁differen t ▁control ▁chart s ▁ and ▁in ▁c o n t e x t ▁o f ▁that ▁we ▁hav e ▁ f l o at ▁the ▁ x ▁chart ▁ and ▁ r ▁chart ▁a s ▁ ill us t r at ed ▁ e ar l i er
audio_0_12	▁for ▁ e x a mple ▁ le t ▁say ▁the ▁ f o l l o w ing ▁ q u e s tion ▁re late d ▁to ▁a n ▁a u t om o t i v e ▁a s s e m b ly ▁can ▁be ▁address ed ▁ ver y ▁we l l ▁at ▁system ▁o f ▁design ▁level ▁for ▁ e x a mple ▁on e ▁can ▁say ▁that ▁sho ul d ▁the ▁in t er n al ▁c om b us tion ▁engine ▁be ▁ma d e ▁o u t ▁o f ▁the ▁ al u mini u m ▁or ▁c a s t ▁i r o n ▁sho ul d ▁the ▁b re a k s ▁o f ▁hav ing ▁thi s ▁a d d i tion al ▁ s a f e t y ▁o f ▁a n t i ▁ l o c k ▁b r a k ing ▁ k ind ▁o f ▁system ▁you ▁know ▁so ▁thi s ▁ k ind ▁o f ▁basic ▁ q u e s tion s ▁re late d ▁to ▁the ▁basic ▁ma t er i al s ▁to ▁ us ed ▁or ▁the ▁ s u b ▁a s s e m b l i e s ▁ us ed ▁in ▁the ▁design ▁ha s ▁to ▁be ▁address ed ▁at ▁thi s ▁system ▁design ▁in ▁level
audio_0_28	▁so ▁ob v ious ly ▁i f ▁you ▁in t r o d u c e ▁ t i g h t ▁tolerance s ▁re g i m e ▁there ▁ w o ul d ▁be ▁a n ▁o ver al l ▁qualit y ▁improve ment ▁be cause ▁in ▁the ▁process ▁se le c tion ▁ w ill ▁ al s o ▁hav e ▁to ▁be ▁do n e ▁in ▁a ▁manner s ▁so ▁that ▁ t i g h t ▁tolerance s ▁o f ▁the ▁part icul ar ▁ spec ific ation ▁ha s ▁to ▁ m e e t ▁at ▁the ▁process ▁level
